Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto. 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro. 2 = Pluviógrafo. 3 = Data logger
Status: 0 = Branco. 1 = Real. 2 = Estimado. 3 = Duvidoso. 4 = Acumulado

Restrições da consulta:
Código da Estação:03154006


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
3154006;1;01/07/1999;1;16.1;57.2;15;10;1;1;1;;0;0.6;0.8;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.1;0.8;0.3;0.0;0.0;9.5;6.8;0.0;0.0;0.0;0.0;0.0;14.6;0.0;0.0;6.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/06/1999;1;74.6;144.7;27;6;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.9;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;74.6;31.0;20.6;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;1;01/05/1999;1;42.5;83.5;29;5;1;1;1;;0;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;6.3;32.2;42.5;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;1;01/02/1999;1;17.9;46.7;2;3;1;1;1;;0;0.0;17.9;0.0;0.0;0.0;0.0;16.1;0.0;0.0;0.0;0.0;0.0;0.0;12.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
3154006;1;01/01/1999;1;5.7;15.4;23;3;1;1;1;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.7;0.0;0.0;0.0;0.0;0.0;5.5;4.2;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/12/2005;1;14.5;34.9;4;6;1;1;1;892.799987792969;2;0.5;0.0;0.0;14.5;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.4;6.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/11/2005;1;;23.4;;;0;2;0;892.799987792969;2;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;2;01/10/2005;1;62.0;168.5;25;4;1;1;1;892.799987792969;2;0.0;0.0;0.0;30.0;27.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/09/2005;1;33.9;103.7;10;7;1;1;1;892.799987792969;2;10.7;6.3;0.0;0.0;0.0;0.0;0.0;0.0;5.3;33.9;8.3;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;15.2;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;2;01/08/2005;1;;90.5;;;0;2;0;892.799987792969;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.7;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;10.0;34.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;
3154006;2;01/07/2005;1;14.9;32.8;16;3;1;1;1;892.799987792969;2;0.0;0.0;0.0;5.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.9;12.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/06/2005;1;21.0;46.4;12;7;1;1;1;892.799987792969;2;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;2.2;0.0;1.5;21.0;5.0;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.7;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;2;01/05/2005;1;43.0;129.0;6;10;1;1;1;892.799987792969;2;0.0;0.0;0.0;0.0;0.0;43.0;22.0;0.0;0.0;4.0;14.0;0.0;0.0;2.0;18.0;9.3;0.0;3.0;0.0;0.0;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/04/2005;1;35.0;130.5;12;10;1;1;1;892.799987792969;2;14.9;19.5;0.0;0.0;0.0;5.0;10.0;21.0;0.0;0.0;1.4;35.0;0.0;15.3;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;2;01/03/2005;1;18.7;41.6;30;6;1;1;1;892.799987792969;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1;1.5;0.0;0.0;0.0;0.0;0.0;0.0;18.7;12.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/02/2005;1;32.0;36.8;27;3;1;1;1;892.799987792969;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;0.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
3154006;2;01/01/2005;1;22.2;54.7;4;6;1;1;1;892.799987792969;2;0.0;0.0;1.0;22.2;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;9.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;10.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/12/2004;1;17.5;38.5;20;4;1;1;1;992.400024414062;1;0.0;0.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;17.5;0.0;0.0;0.0;0.0;5.5;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/11/2004;1;44.0;104.0;10;7;1;1;1;992.400024414062;1;0.0;0.0;0.0;25.5;12.0;2.0;0.0;0.0;0.0;44.0;6.0;1.0;0.0;0.0;0.0;13.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;2;01/10/2004;1;45.0;135.5;13;6;1;1;1;992.400024414062;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;25.5;19.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;19.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/09/2004;1;44.0;107.0;9;9;1;1;1;992.400024414062;1;0.0;6.0;4.7;0.0;0.0;0.0;0.0;0.0;44.0;6.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5;36.0;0.0;0.0;0.0;0.0;0.5;0.3;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;2;01/08/2004;1;25.0;34.4;6;5;1;1;1;992.400024414062;1;1.0;0.0;0.0;0.0;0.0;25.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.7;0.0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/07/2004;1;17.0;43.0;3;8;1;1;1;992.400024414062;1;9.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.5;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0;1.5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/06/2004;1;25.5;61.3;27;5;1;1;1;992.400024414062;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;15.5;0.0;8.3;25.5;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;2;01/05/2004;1;27.3;149.8;7;11;1;1;1;992.400024414062;1;0.0;0.0;0.0;5.0;13.0;21.0;27.3;6.0;0.0;0.0;0.0;0.0;0.0;13.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;6.0;22.5;13.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/04/2004;1;110.0;176.5;23;6;1;1;1;992.400024414062;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;1.0;0.0;0.0;0.0;2.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;2;01/03/2004;1;8.5;9.1;7;2;1;1;1;992.400024414062;1;0.0;0.0;0.0;0.0;0.0;0.0;8.5;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/02/2004;1;31.0;65.7;14;5;1;1;1;992.400024414062;1;21.5;0.0;0.0;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6;0.0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
3154006;2;01/01/2004;1;32.0;67.6;11;4;1;1;1;992.400024414062;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.7;6.4;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/12/2003;1;;109.7;;;0;2;0;1638.09997558594;2;13.5;0.0;0.0;0.0;7.0;0.0;0.0;0.0;3.7;0.0;17.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;29.5;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;
3154006;2;01/11/2003;1;;167.5;;;0;2;0;1638.09997558594;2;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.5;17.5;0.0;18.8;14.0;15.3;9.0;0.0;0.0;0.0;0.0;19.3;0.0;0.0;;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;
3154006;2;01/10/2003;1;28.8;89.2;26;5;1;1;1;1638.09997558594;2;0.0;0.0;0.0;0.0;6.6;0.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.5;0.0;0.0;0.0;0.0;0.0;19.3;28.8;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/09/2003;1;;93.5;;;0;2;0;1638.09997558594;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.5;0.0;;18.5;11.5;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;
3154006;2;01/08/2003;1;53.0;128.0;23;7;1;1;1;1638.09997558594;2;0.0;0.0;0.0;0.0;31.0;5.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;53.0;26.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/07/2003;1;19.0;33.3;26;5;1;1;1;1638.09997558594;2;0.0;0.0;0.0;0.0;0.0;7.2;0.0;0.0;2.1;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;19.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/06/2003;1;52.0;126.3;3;10;1;1;1;1638.09997558594;2;3.0;10.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;32.0;0.0;5.3;0.0;0.0;0.0;0.0;0.0;10.0;2.0;3.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;2;01/05/2003;1;55.0;180.0;20;8;1;1;1;1638.09997558594;2;30.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;11.0;55.0;1.0;3.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/04/2003;1;120.0;199.2;27;6;1;1;1;1638.09997558594;2;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;15.5;120.0;33.2;0.0;13.5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;2;01/03/2003;1;50.6;220.7;20;9;1;1;1;1638.09997558594;2;14.5;0.0;20.0;0.0;0.0;0.0;39.0;3.0;0.0;0.0;26.9;6.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;20.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/02/2003;1;84.0;226.3;12;12;1;1;1;1638.09997558594;2;0.0;0.0;3.0;4.7;16.5;17.0;0.0;0.0;5.6;0.0;0.0;84.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;7.0;0.0;0.0;9.0;30.5;20.0;0.0;0.0;9.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
3154006;2;01/01/2003;1;36.4;64.4;20;4;1;1;1;1638.09997558594;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;36.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/12/2001;1;32.2;69.8;22;6;1;1;1;1687.59997558594;1;8.5;0.0;0.0;0.0;9.3;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.3;0.0;0.0;0.0;32.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/11/2001;1;53.0;135.2;11;6;1;1;1;1687.59997558594;1;0.0;0.0;0.0;0.0;0.0;0.0;2.0;35.0;0.0;4.2;53.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;2;01/10/2001;1;40.0;130.1;1;10;1;1;1;1687.59997558594;1;40.0;0.0;5.7;0.0;2.1;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;12.3;22.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;8.0;2.5;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/09/2001;1;85.6;353.0;2;9;1;1;1;1687.59997558594;1;54.5;85.6;25.5;0.0;0.0;0.0;18.5;84.7;0.0;0.0;0.0;0.0;0.5;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;0.0;0.0;0.0;53.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;2;01/08/2001;1;14.5;46.2;19;7;1;1;1;1687.59997558594;1;0.0;0.0;0.0;0.0;0.0;0.0;4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3;0.0;3.2;9.0;14.5;0.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;10.4;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/07/2001;1;41.0;139.7;11;6;1;1;1;1687.59997558594;1;0.0;31.0;0.0;17.7;0.0;0.0;0.0;0.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/06/2001;1;95.0;162.6;1;8;1;1;1;1687.59997558594;1;95.0;16.5;0.0;0.0;0.0;23.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;2.5;1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;2;01/05/2001;1;43.7;90.3;1;6;1;1;1;1687.59997558594;1;43.7;2.3;0.0;0.0;0.0;0.0;0.0;0.0;6.7;0.0;0.0;0.0;0.0;0.0;0.0;5.3;22.3;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/04/2001;1;85.0;232.7;9;11;1;1;1;1687.59997558594;1;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;85.0;3.0;0.0;7.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.4;47.1;0.0;6.0;9.5;7.1;28.8;11.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;2;01/03/2001;1;49.5;189.5;25;8;1;1;1;1687.59997558594;1;0.0;0.0;41.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;13.0;0.0;0.0;25.0;25.5;0.0;49.5;0.0;0.0;0.0;1.5;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/02/2001;1;27.9;60.5;12;4;1;1;1;1687.59997558594;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.7;0.0;0.0;18.1;0.0;7.8;0.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
3154006;2;01/01/2001;1;20.5;78.0;8;6;1;1;1;1687.59997558594;1;0.0;0.0;0.0;0.0;0.0;0.0;4.9;20.5;0.0;0.0;17.4;0.0;0.0;0.0;19.7;0.0;0.0;0.0;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/12/2000;1;35.2;76.7;28;6;1;1;1;1386.19995117188;1;0.0;0.0;0.0;0.0;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.6;0.0;1.3;0.0;0.0;0.0;0.0;0.0;6.6;0.0;0.0;0.0;0.0;0.0;35.2;0.0;1.2;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/11/2000;1;30.5;85.6;12;7;1;1;1;1386.19995117188;1;0.0;23.7;0.0;0.0;0.0;0.0;0.0;9.5;0.0;0.0;0.0;30.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.0;9.6;0.0;0.0;0.0;0.0;9.9;0.2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;2;01/10/2000;1;32.5;109.8;4;9;1;1;1;1386.19995117188;1;0.0;0.0;0.0;32.5;0.0;0.0;0.0;0.0;0.0;31.2;0.0;11.2;0.0;0.0;0.0;0.0;6.0;10.0;0.0;6.5;0.0;0.0;1.4;1.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3154006;2;01/09/2000;1;25.5;87.5;11;10;1;1;1;1386.19995117188;1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;25.5;0.0;7.0;15.4;5.5;0.0;0.0;24.5;2.2;0.0;4.9;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3154006;2;01/08/2000;1;50.5;93.4;25;5;1;1;1;1386.19995117188;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;50.5;20.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
